Word,Word,hits,misses,correct rejections,false alarms,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,pos,num_meanings_wordnet,num_synonyms_wordnet,Lg10WF,Lg10CD,google_ngram_frequency
HOSS,HOSS,49,22,74,6,0.8145695364238411,0.075,0.6901408450704225,0.8235294117647058,17.0,1.35,20.0,HOSS,HOSS,2.8695652173913,3.0,2.93333333333333,2.0,3.03703703703704,n,1,3,2.0334,1.5315,-14.673636824594157
STUMBLE,STUMBLE,49,22,66,11,0.777027027027027,0.14285714285714285,0.6901408450704225,3.0454545454545454,22.0,1.7037037037037035,27.0,STUMBLE,STUMBLE,2.95454545454545,3.03846153846154,4.875,3.61538461538462,2.19230769230769,n,6,17,2.0043,1.9823,-12.94591427808002
POLKA,POLKA,49,22,76,3,0.8333333333333334,0.0379746835443038,0.6901408450704225,0.5555555555555556,27.0,1.6153846153846154,26.0,POLKA,POLKA,3.39130434782609,3.81481481481481,4.42307692307692,3.69565217391304,3.42857142857143,n,3,3,2.0969,1.8325,-14.209157412458971
BYPASS,BYPASS,69,31,91,15,0.7766990291262136,0.14150943396226415,0.69,2.0454545454545454,22.0,2.037037037037037,27.0,BYPASS,BYPASS,2.57894736842105,3.08,4.88888888888889,2.91666666666667,2.78571428571429,n,4,12,2.2625,2.0969,-12.186052480137208
LOAF,LOAF,51,23,73,6,0.8104575163398693,0.0759493670886076,0.6891891891891891,1.5,22.0,2.066666666666667,30.0,LOAF,LOAF,1.875,4.08,4.85185185185185,4.18518518518519,3.7037037037037,n,4,29,2.3598,2.2122,-12.67665742339223
TORCHED,TORCHED,51,23,68,11,0.7777777777777778,0.13924050632911392,0.6891891891891891,2.35,20.0,1.3333333333333333,27.0,TORCHED,TORCHED,4.25,2.88,4.7037037037037,3.25,2.0,v,1,1,1.6532,1.6021,-15.143126896828605
DISMOUNT,DISMOUNT,51,23,75,2,0.8344370860927153,0.025974025974025976,0.6891891891891891,1.8461538461538465,26.0,1.68,25.0,DISMOUNT,DISMOUNT,2.95454545454545,3.65384615384615,4.75,3.36,3.03571428571429,n,2,6,1.8692,1.699,-14.451548355070273
CRATER,CRATER,51,23,70,7,0.8013245033112583,0.09090909090909091,0.6891891891891891,1.7272727272727273,22.0,1.5517241379310345,29.0,CRATER,CRATER,3.54166666666667,4.44,4.62962962962963,4.44444444444444,2.62962962962963,n,3,4,2.1239,1.7993,-12.844191282505983
PREPOSTEROUS,PREPOSTEROUS,51,23,77,10,0.7950310559006211,0.11494252873563218,0.6891891891891891,3.217391304347826,23.0,1.1923076923076923,26.0,PREPOSTEROUS,PREPOSTEROUS,3.77272727272727,1.38461538461538,4.5,1.61538461538462,1.96153846153846,s,1,9,2.1931,2.1584,-13.67845421379255
MISCALCULATED,MISCALCULATED,62,28,84,11,0.7891891891891892,0.11578947368421053,0.6888888888888889,2.4761904761904763,21.0,1.36,25.0,MISCALCULATED,MISCALCULATED,2.65,1.88,4.85185185185185,1.5,2.0,v,2,4,1.301,1.301,-15.11320397924983
HEIRESS,HEIRESS,42,19,65,7,0.8045112781954887,0.09722222222222222,0.6885245901639344,1.2727272727272727,22.0,1.12,25.0,HEIRESS,HEIRESS,3.09090909090909,3.69230769230769,4.45833333333333,3.30769230769231,3.76,n,1,3,1.7709,1.6128,-13.91758532965736
UPWARD,UPWARD,53,24,78,9,0.7987804878048781,0.10344827586206896,0.6883116883116883,2.363636363636364,22.0,1.2962962962962965,27.0,UPWARD,UPWARD,3.05,2.76,4.88888888888889,2.5,3.92857142857143,s,4,10,1.9395,1.8808,-11.157601865881864
EMERALD,EMERALD,64,29,95,8,0.8112244897959183,0.07766990291262135,0.6881720430107527,1.1923076923076923,26.0,1.6785714285714286,28.0,EMERALD,EMERALD,3.60869565217391,4.55555555555556,4.65384615384615,4.75,4.2962962962963,n,3,3,2.1206,1.7993,-12.6588239514395
VOID,VOID,55,25,83,6,0.8165680473372781,0.06741573033707865,0.6875,3.111111111111111,27.0,2.0689655172413794,29.0,VOID,VOID,2.0,2.56,4.58620689655172,2.59259259259259,2.13793103448276,n,8,24,2.3222,2.2068,-11.27349449340428
EYEGLASSES,EYEGLASSES,55,25,74,13,0.7724550898203593,0.14942528735632185,0.6875,1.5454545454545454,22.0,1.0,27.0,EYEGLASSES,EYEGLASSES,2.05555555555556,4.92857142857143,4.96296296296296,4.69565217391304,3.21428571428571,n,2,6,1.5441,1.3979,-14.377742033201034
FOCUS,FOCUS,55,25,68,22,0.7235294117647059,0.24444444444444444,0.6875,2.3846153846153846,26.0,2.0,27.0,FOCUS,FOCUS,3.09090909090909,2.5,4.89285714285714,1.88,3.5,n,12,35,3.1761,3.031,-9.058658695366631
SQUIRM,SQUIRM,55,25,75,12,0.7784431137724551,0.13793103448275862,0.6875,2.6296296296296298,27.0,1.2758620689655171,29.0,SQUIRM,SQUIRM,3.54545454545455,2.88,4.68965517241379,3.48148148148148,2.25,n,2,9,1.6335,1.6232,-13.822878311472154
CONFUSING,CONFUSING,44,20,60,15,0.7482014388489209,0.2,0.6875,2.409090909090909,22.0,1.0740740740740742,27.0,CONFUSING,CONFUSING,2.94736842105263,1.64,4.96296296296296,1.41666666666667,1.92857142857143,v,7,25,2.7016,2.6294,-11.932038307469195
ARTIFICIALLY,ARTIFICIALLY,55,25,70,17,0.7485029940119761,0.19540229885057472,0.6875,2.083333333333333,24.0,1.2592592592592593,27.0,ARTIFICIALLY,ARTIFICIALLY,2.44444444444444,1.96428571428571,4.89285714285714,2.0,2.57142857142857,r,1,3,1.5682,1.4914,-12.784157173258336
DEER,DEER,55,25,85,3,0.8333333333333334,0.03409090909090909,0.6875,0.4444444444444444,27.0,1.1428571428571428,28.0,DEER,DEER,2.95652173913043,4.80769230769231,4.88461538461539,4.91666666666667,3.82142857142857,n,1,2,2.6484,2.3909,-11.480186234302469
PEP,PEP,55,25,86,4,0.8294117647058824,0.044444444444444446,0.6875,2.5,18.0,1.2608695652173914,23.0,PEP,PEP,3.45,1.92,3.85185185185185,1.91304347826087,3.82142857142857,n,1,3,2.2529,2.1271,-13.479083673763744
PILLOW,PILLOW,55,25,76,9,0.793939393939394,0.10588235294117647,0.6875,0.9655172413793104,29.0,1.4444444444444444,27.0,PILLOW,PILLOW,2.41666666666667,4.76,4.96666666666667,4.92857142857143,4.10714285714286,n,2,3,2.7649,2.6571,-11.66670619968334
DATE,DATE,55,25,77,10,0.7904191616766467,0.11494252873563218,0.6875,3.5416666666666665,24.0,2.9642857142857144,28.0,DATE,DATE,3.66666666666667,3.6,5.0,3.30769230769231,3.53571428571429,n,13,22,3.8585,3.4754,-9.218708968671296
INTIMACY,INTIMACY,57,26,75,18,0.75,0.1935483870967742,0.6867469879518072,2.4074074074074074,27.0,1.7241379310344829,29.0,INTIMACY,INTIMACY,4.09090909090909,1.65384615384615,4.72413793103448,3.03846153846154,4.62068965517241,n,3,11,2.2253,2.1239,-11.599534350067806
RELAX,RELAX,57,26,79,9,0.7953216374269005,0.10227272727272728,0.6867469879518072,2.4814814814814814,27.0,1.5,28.0,RELAX,RELAX,1.69565217391304,2.18518518518519,4.88461538461539,2.875,4.42857142857143,v,8,27,3.6935,3.4484,-11.25973822690867
BLUDGEON,BLUDGEON,57,26,82,4,0.8224852071005917,0.046511627906976744,0.6867469879518072,3.130434782608696,23.0,1.3076923076923077,26.0,BLUDGEON,BLUDGEON,4.5,3.30769230769231,4.29166666666667,3.53846153846154,1.26923076923077,n,3,4,1.1139,1.0,-15.582788026493803
MICRO,MICRO,46,21,72,5,0.8194444444444444,0.06493506493506493,0.6865671641791045,2.625,24.0,1.5555555555555556,27.0,MICRO,MICRO,2.125,2.52,4.78571428571429,3.0,3.0,s,1,1,1.4771,1.3617,-11.215862254485542
PINNACLES,PINNACLES,46,21,65,9,0.7872340425531915,0.12162162162162163,0.6865671641791045,1.7,20.0,1.3333333333333333,24.0,PINNACLES,PINNACLES,3.16666666666667,3.44444444444444,4.21428571428571,3.1304347826087,3.55555555555556,n,5,14,0.4771,0.4771,-14.942348050012724
HANDSAW,HANDSAW,46,21,64,4,0.8148148148148148,0.058823529411764705,0.6865671641791045,0.8148148148148148,27.0,1.0689655172413792,29.0,HANDSAW,HANDSAW,2.72727272727273,4.84,4.51724137931035,4.77777777777778,3.0,n,1,3,0.7782,0.699,-16.56182918878974
WAVY,WAVY,59,27,87,7,0.8111111111111111,0.07446808510638298,0.686046511627907,1.65,20.0,1.4074074074074074,27.0,WAVY,WAVY,3.1,2.84,4.88888888888889,3.5,3.5,s,2,6,1.4624,1.415,-13.251556806403114
INSECTICIDE,INSECTICIDE,59,27,83,11,0.7888888888888889,0.11702127659574468,0.686046511627907,1.2307692307692308,26.0,1.0,27.0,INSECTICIDE,INSECTICIDE,3.17391304347826,4.2962962962963,4.53846153846154,3.375,1.85714285714286,n,1,2,1.4472,1.3222,-13.825016891476702
THAN,THAN,59,27,94,3,0.8360655737704918,0.030927835051546393,0.686046511627907,1.04,25.0,1.125,24.0,THAN,THAN,2.125,1.875,4.8,1.11111111111111,3.03703703703704,,0,0,4.5761,3.8905,-6.801810586349678
MIGRATE,MIGRATE,59,27,72,18,0.7443181818181818,0.2,0.686046511627907,1.7391304347826086,23.0,1.1538461538461535,26.0,MIGRATE,MIGRATE,3.05555555555556,2.62962962962963,4.92857142857143,3.04347826086957,3.42857142857143,v,2,3,1.3424,1.3222,-12.561079016545406
CONCEIVE,CONCEIVE,48,22,61,12,0.7622377622377622,0.1643835616438356,0.6857142857142857,2.423076923076923,26.0,2.0,28.0,CONCEIVE,CONCEIVE,3.43478260869565,2.03703703703704,4.69230769230769,2.41666666666667,3.71428571428571,v,3,9,2.0719,2.0253,-12.016246841527884
HUMBLED,HUMBLED,48,22,61,12,0.7622377622377622,0.1643835616438356,0.6857142857142857,2.5,24.0,1.25,28.0,HUMBLED,HUMBLED,2.32,1.72,4.85185185185185,2.03846153846154,3.35714285714286,v,3,11,1.6721,1.5315,-13.534597381139152
UNIQUE,UNIQUE,61,28,86,11,0.7903225806451613,0.1134020618556701,0.6853932584269663,2.9130434782608696,23.0,1.2,30.0,UNIQUE,UNIQUE,4.04166666666667,1.92,4.77777777777778,2.03703703703704,4.18518518518519,s,4,9,2.8432,2.7243,-9.8583484570898
SEPARATISTS,SEPARATISTS,61,28,92,3,0.8315217391304348,0.031578947368421054,0.6853932584269663,1.8571428571428568,21.0,1.037037037037037,27.0,SEPARATISTS,SEPARATISTS,2.96,2.72,3.67857142857143,2.03846153846154,2.17857142857143,n,1,2,1.1139,1.0,-14.765391093499098
LAPELS,LAPELS,61,28,88,9,0.8010752688172043,0.09278350515463918,0.6853932584269663,0.75,20.0,1.1111111111111112,27.0,LAPELS,LAPELS,2.0,4.4,4.0,3.92592592592593,3.46153846153846,n,1,1,1.3617,1.1761,-14.54238088694825
SEQUENCE,SEQUENCE,61,28,82,19,0.7526315789473684,0.18811881188118812,0.6853932584269663,2.2962962962962963,27.0,1.7241379310344829,29.0,SEQUENCE,SEQUENCE,2.0,2.69230769230769,4.68965517241379,2.25925925925926,3.17241379310345,n,7,13,2.6325,2.3032,-9.834285117027456
ARTERIAL,ARTERIAL,61,28,89,8,0.8064516129032258,0.08247422680412371,0.6853932584269663,1.0666666666666669,15.0,1.32,25.0,ARTERIAL,ARTERIAL,3.25,3.0,3.59259259259259,2.45833333333333,2.60714285714286,a,1,1,1.8388,1.7482,-11.592710908423108
PROCEEDED,PROCEEDED,50,23,68,16,0.7515923566878981,0.19047619047619047,0.684931506849315,2.6785714285714284,28.0,1.3076923076923077,26.0,PROCEEDED,PROCEEDED,2.69565217391304,2.2,4.86666666666667,1.75,3.42857142857143,v,5,17,1.8129,1.7924,-11.431655689882216
SWIFT,SWIFT,50,23,60,21,0.7142857142857143,0.25925925925925924,0.684931506849315,3.571428571428572,21.0,1.7037037037037035,27.0,SWIFT,SWIFT,3.73684210526316,2.4,4.85185185185185,1.91666666666667,3.67857142857143,n,5,12,2.2967,2.1987,-11.475885646046336
THORN,THORN,50,23,69,12,0.7727272727272727,0.14814814814814814,0.684931506849315,1.826086956521739,23.0,1.5357142857142858,28.0,THORN,THORN,3.32,4.8,4.92857142857143,4.80769230769231,2.03571428571429,n,3,9,2.4166,1.8573,-12.747435262538492
SANCTIONS,SANCTIONS,52,24,71,12,0.7735849056603774,0.14457831325301204,0.6842105263157895,2.095238095238096,21.0,1.6206896551724137,29.0,SANCTIONS,SANCTIONS,3.27272727272727,2.64,4.45833333333333,1.6,1.92307692307692,n,7,18,1.5441,1.5051,-11.65853142689736
ENABLED,ENABLED,65,30,77,23,0.7282051282051282,0.23,0.6842105263157895,2.6956521739130435,23.0,1.8214285714285716,28.0,ENABLED,ENABLED,3.0,2.0,4.79166666666667,1.57692307692308,3.65384615384615,v,1,1,1.5441,1.4771,-11.020979066641177
VARSITY,VARSITY,54,25,85,5,0.8224852071005917,0.05555555555555555,0.6835443037974683,0.8518518518518519,27.0,1.3928571428571428,28.0,VARSITY,VARSITY,3.0,3.14814814814815,4.53846153846154,2.91666666666667,3.67857142857143,n,2,3,1.9542,1.8261,-14.060312699629277
ANTHEM,ANTHEM,54,25,76,8,0.7975460122699386,0.09523809523809523,0.6835443037974683,1.5217391304347827,23.0,1.5555555555555556,27.0,ANTHEM,ANTHEM,3.38888888888889,2.96428571428571,4.92857142857143,2.56521739130435,3.92857142857143,n,2,3,1.9868,1.8633,-13.326352283985017
PRUDE,PRUDE,54,25,75,14,0.7678571428571429,0.15730337078651685,0.6835443037974683,2.5185185185185186,27.0,1.1428571428571428,28.0,PRUDE,PRUDE,1.63636363636364,1.76,4.51724137931035,2.19230769230769,2.06896551724138,n,1,2,1.8513,1.7709,-15.168635958135532
FILTHY,FILTHY,56,26,84,10,0.7954545454545454,0.10638297872340426,0.6829268292682927,3.2962962962962963,27.0,1.5714285714285714,28.0,FILTHY,FILTHY,3.39130434782609,2.7037037037037,4.88461538461539,4.125,1.28571428571429,s,3,11,2.9238,2.7745,-12.382787263635128
CARELESS,CARELESS,43,20,61,13,0.7591240875912408,0.17567567567567569,0.6825396825396826,3.782608695652174,23.0,1.4074074074074074,27.0,CARELESS,CARELESS,2.95454545454545,1.61538461538462,4.875,2.03846153846154,1.92307692307692,a,3,4,2.4014,2.3424,-12.451841623130122
MAJESTIC,MAJESTIC,58,27,82,11,0.7865168539325843,0.11827956989247312,0.6823529411764706,2.8846153846153846,26.0,1.4642857142857142,28.0,MAJESTIC,MAJESTIC,3.95652173913043,1.69230769230769,4.72,3.125,4.71428571428571,s,3,11,1.8513,1.716,-12.948018376086884
BANGKOK,BANGKOK,58,27,86,8,0.8044692737430168,0.0851063829787234,0.6823529411764706,0.2,20.0,1.0,27.0,BANGKOK,BANGKOK,3.65,4.32,4.22222222222222,3.79166666666667,3.17857142857143,n,1,3,2.0531,1.7243,-12.864887149648055
TRASHED,TRASHED,60,28,84,8,0.8,0.08695652173913043,0.6818181818181818,3.0,28.0,2.2142857142857144,28.0,TRASHED,TRASHED,3.60869565217391,2.5,4.84615384615385,3.83333333333333,1.53571428571429,v,2,6,2.1303,2.0792,-14.660074994037275
WATERY,WATERY,45,21,76,1,0.8461538461538461,0.012987012987012988,0.6818181818181818,2.0434782608695654,23.0,1.2592592592592593,27.0,WATERY,WATERY,2.52941176470588,3.28571428571429,4.85714285714286,3.65217391304348,2.67857142857143,s,4,7,1.5682,1.5441,-12.837261021855683
ENTHUSIASM,ENTHUSIASM,60,28,83,15,0.7688172043010753,0.15306122448979592,0.6818181818181818,2.625,24.0,1.148148148148148,27.0,ENTHUSIASM,ENTHUSIASM,4.27777777777778,1.82142857142857,4.92857142857143,2.73913043478261,4.57142857142857,n,3,5,2.3617,2.3118,-11.197254532760914
SPEAR,SPEAR,60,28,80,12,0.7777777777777778,0.13043478260869565,0.6818181818181818,1.736842105263158,19.0,1.9259259259259256,27.0,SPEAR,SPEAR,4.1,4.68,4.92592592592593,4.5,2.35714285714286,n,4,11,2.3674,2.0374,-12.08641779866592
LATIN,LATIN,45,21,70,6,0.8098591549295775,0.07894736842105263,0.6818181818181818,0.7727272727272727,22.0,1.7692307692307692,26.0,LATIN,LATIN,2.90909090909091,3.92,4.66666666666667,2.65384615384615,3.11538461538462,n,7,8,2.7497,2.5353,-10.249010452147123
TIC,TIC,45,21,65,7,0.7971014492753623,0.09722222222222222,0.6818181818181818,1.1176470588235294,17.0,1.761904761904762,21.0,TIC,TIC,2.4,2.80769230769231,3.33333333333333,3.15384615384615,2.15384615384615,n,1,1,1.8921,1.699,-13.095451445821084
ALBANIAN,ALBANIAN,62,29,92,7,0.8105263157894737,0.0707070707070707,0.6813186813186813,0.0476190476190476,21.0,1.0689655172413792,29.0,ALBANIAN,ALBANIAN,2.5,3.84,3.88461538461538,3.19230769230769,3.12,n,3,3,1.7076,1.1139,-13.461350675979537
SALVE,SALVE,47,22,73,3,0.8275862068965517,0.039473684210526314,0.6811594202898551,1.9,20.0,1.375,24.0,SALVE,SALVE,2.31818181818182,3.88888888888889,4.15384615384615,3.54166666666667,3.25,n,4,11,1.4771,1.3222,-14.131299928504449
PEELERS,PEELERS,47,22,67,9,0.7862068965517242,0.11842105263157894,0.6811594202898551,1.2222222222222223,18.0,1.3846153846153846,26.0,PEELERS,PEELERS,2.12,3.66666666666667,4.0,2.96153846153846,2.89285714285714,n,3,9,0.4771,0.4771,-16.482852091913603
COOKING,COOKING,49,23,71,11,0.7792207792207793,0.13414634146341464,0.6805555555555556,2.409090909090909,22.0,1.8333333333333333,30.0,COOKING,COOKING,3.54166666666667,3.70833333333333,4.96296296296296,4.0,4.40740740740741,n,6,18,3.1166,2.9538,-10.794147622672856
NECKTIE,NECKTIE,49,23,75,5,0.8157894736842105,0.0625,0.6805555555555556,0.8571428571428571,21.0,1.1724137931034482,29.0,NECKTIE,NECKTIE,2.25,4.88,4.7037037037037,4.55555555555556,3.61538461538462,n,1,2,1.7924,1.6435,-14.843410707403972
SWIVEL,SWIVEL,49,23,79,6,0.8152866242038217,0.07058823529411765,0.6805555555555556,2.25,20.0,1.4814814814814814,27.0,SWIVEL,SWIVEL,2.7,2.875,4.51851851851852,3.0,3.25,n,2,3,1.5682,1.3424,-13.956743781787733
ASSESS,ASSESS,51,24,81,2,0.8354430379746836,0.024096385542168676,0.68,2.652173913043478,23.0,1.2692307692307692,26.0,ASSESS,ASSESS,2.48,2.91666666666667,4.82142857142857,1.96153846153846,2.78571428571429,n,8,52,1.9243,1.9031,-10.428660749859096
TRAPEZE,TRAPEZE,51,24,80,6,0.8136645962732919,0.06976744186046512,0.68,0.3157894736842105,19.0,1.037037037037037,27.0,TRAPEZE,TRAPEZE,3.9,4.12,4.55555555555556,4.47826086956522,3.53571428571429,n,1,1,1.8451,1.5911,-14.878876879182243
PALATE,PALATE,51,24,71,10,0.782051282051282,0.12345679012345678,0.68,1.2272727272727273,22.0,1.4615384615384617,26.0,PALATE,PALATE,2.83333333333333,3.12,4.22222222222222,3.18518518518519,3.55555555555556,n,1,2,1.7076,1.6902,-12.666632993328603
RUBBISH,RUBBISH,53,25,73,11,0.7777777777777778,0.13095238095238096,0.6794871794871795,3.269230769230769,26.0,1.5384615384615383,26.0,RUBBISH,RUBBISH,2.72727272727273,3.61538461538462,4.75,3.92,1.82142857142857,n,3,12,2.4564,2.2878,-12.570820838357882
VOLUNTARY,VOLUNTARY,53,25,73,9,0.7875,0.10975609756097561,0.6794871794871795,2.269230769230769,26.0,1.1923076923076923,26.0,VOLUNTARY,VOLUNTARY,2.45454545454545,1.92307692307692,4.89285714285714,1.625,3.71428571428571,n,4,6,2.017,1.9542,-10.96435551650382
WILSON,WILSON,53,25,79,7,0.8048780487804879,0.08139534883720931,0.6794871794871795,0.05,20.0,1.48,25.0,WILSON,WILSON,2.66666666666667,3.03571428571429,4.21428571428571,3.08695652173913,3.21428571428571,n,11,26,3.0748,2.4969,-10.44925332260923
SANDS,SANDS,53,25,76,11,0.7818181818181819,0.12643678160919541,0.6794871794871795,1.5,20.0,1.7037037037037035,27.0,SANDS,SANDS,2.45,4.45833333333333,4.92592592592593,4.26086956521739,3.67857142857143,n,5,17,2.0374,1.8388,-12.356543432332206
PADDLES,PADDLES,53,25,72,8,0.7911392405063291,0.1,0.6794871794871795,1.7037037037037035,27.0,2.1379310344827585,29.0,PADDLES,PADDLES,2.63636363636364,4.34615384615385,4.59259259259259,4.59259259259259,3.31034482758621,n,10,20,2.0492,1.8633,-14.181877828095468
DUNNO,DUNNO,53,25,78,4,0.81875,0.04878048780487805,0.6794871794871795,1.8235294117647056,17.0,1.0,27.0,DUNNO,DUNNO,1.72,1.58333333333333,4.21428571428571,1.34615384615385,2.60714285714286,,0,0,2.3118,2.0719,-13.593191351053132
TETHERED,TETHERED,53,25,77,8,0.7975460122699386,0.09411764705882353,0.6794871794871795,2.6785714285714284,28.0,1.5925925925925926,27.0,TETHERED,TETHERED,2.875,3.0,4.46666666666667,3.60714285714286,2.53571428571429,v,2,2,1.3222,1.2304,-13.525828916267688
INSTILLED,INSTILLED,53,25,71,12,0.7701863354037267,0.14457831325301204,0.6794871794871795,2.4705882352941178,17.0,1.4074074074074074,27.0,INSTILLED,INSTILLED,2.65,1.56,4.5,1.20833333333333,3.39285714285714,v,5,14,1.2304,1.2304,-13.641659163045182
UNSTOPPABLE,UNSTOPPABLE,55,26,73,16,0.7529411764705882,0.1797752808988764,0.6790123456790124,3.333333333333333,24.0,1.2142857142857142,28.0,UNSTOPPABLE,UNSTOPPABLE,3.84,2.32,4.85714285714286,2.26923076923077,3.14285714285714,a,1,1,1.9445,1.8751,-13.95249531223371
ESCORTS,ESCORTS,55,26,82,10,0.791907514450867,0.10869565217391304,0.6790123456790124,3.363636363636364,22.0,2.1481481481481484,27.0,ESCORTS,ESCORTS,3.81818181818182,3.30769230769231,4.75,3.53846153846154,3.30769230769231,n,6,10,1.8129,1.699,-13.833529815291604
CHIPPY,CHIPPY,55,26,83,10,0.7931034482758621,0.10752688172043011,0.6790123456790124,2.4166666666666665,12.0,1.5263157894736843,19.0,CHIPPY,CHIPPY,3.4,1.83333333333333,3.18518518518519,1.79166666666667,3.10714285714286,,0,0,1.415,1.3222,-16.119964552668396
ACRE,ACRE,55,26,79,10,0.788235294117647,0.11235955056179775,0.6790123456790124,0.3076923076923077,26.0,1.12,25.0,ACRE,ACRE,2.68181818181818,4.38461538461539,4.77777777777778,3.48,3.40740740740741,n,3,6,1.9731,1.7482,-12.144706636292122
IMBECILE,IMBECILE,59,28,88,3,0.8258426966292135,0.03296703296703297,0.6781609195402298,3.2,25.0,1.0740740740740742,27.0,IMBECILE,IMBECILE,3.1304347826087,2.48148148148148,4.4,3.0,1.35714285714286,n,2,10,2.1703,2.0414,-14.59789821807861
PERSONNEL,PERSONNEL,61,29,88,10,0.7925531914893617,0.10204081632653061,0.6777777777777778,1.6538461538461535,26.0,1.25,28.0,PERSONNEL,PERSONNEL,2.26086956521739,3.18518518518519,4.80769230769231,2.70833333333333,3.14814814814815,n,2,6,2.9222,2.7284,-10.364241412636469
FLASHBACK,FLASHBACK,63,30,78,23,0.7268041237113402,0.22772277227722773,0.6774193548387096,2.0416666666666665,24.0,1.3928571428571428,28.0,FLASHBACK,FLASHBACK,3.56,2.24,4.82142857142857,2.68,3.14285714285714,n,2,2,1.7404,1.6902,-13.870896502893627
ROBERTS,ROBERTS,63,30,95,4,0.8229166666666666,0.04040404040404041,0.6774193548387096,0.0,22.0,1.3333333333333333,24.0,ROBERTS,ROBERTS,2.09090909090909,3.88461538461538,3.6551724137931,2.48148148148148,3.03448275862069,n,5,12,2.7364,2.2201,-11.385273284312198
SCHOOLWORK,SCHOOLWORK,63,30,84,14,0.7696335078534031,0.14285714285714285,0.6774193548387096,1.9583333333333333,24.0,1.0740740740740742,27.0,SCHOOLWORK,SCHOOLWORK,2.4,3.95833333333333,4.96428571428571,4.19230769230769,2.78571428571429,n,1,2,1.699,1.6435,-14.192600294138806
CRAWLEY,CRAWLEY,44,21,71,3,0.8273381294964028,0.04054054054054054,0.676923076923077,0.9166666666666666,12.0,1.0666666666666669,15.0,CRAWLEY,CRAWLEY,3.20833333333333,2.64,2.19230769230769,2.07407407407407,2.66666666666667,,0,0,1.4914,0.9031,-14.019780691297598
GETAWAY,GETAWAY,44,21,57,12,0.753731343283582,0.17391304347826086,0.676923076923077,1.8214285714285716,28.0,1.7142857142857142,28.0,GETAWAY,GETAWAY,3.8695652173913,2.62962962962963,4.80769230769231,2.79166666666667,4.28571428571429,n,2,4,2.2945,2.1847,-13.935388601733088
LATITUDE,LATITUDE,67,32,93,17,0.7655502392344498,0.15454545454545454,0.6767676767676768,0.8518518518518519,27.0,1.7241379310344829,29.0,LATITUDE,LATITUDE,1.90909090909091,3.38461538461538,4.6551724137931,2.37037037037037,3.10344827586207,n,4,7,1.9138,1.8325,-12.086875552579857
REINFORCE,REINFORCE,46,22,66,13,0.7619047619047619,0.16455696202531644,0.6764705882352942,1.9565217391304348,23.0,1.3703703703703705,27.0,REINFORCE,REINFORCE,2.76470588235294,2.25925925925926,4.92857142857143,2.08695652173913,3.89285714285714,v,2,4,1.6902,1.6335,-11.695625181824918
COERCED,COERCED,46,22,72,4,0.8194444444444444,0.05263157894736842,0.6764705882352942,3.0689655172413794,29.0,1.037037037037037,27.0,COERCED,COERCED,3.75,2.24,4.41379310344828,1.85714285714286,1.89285714285714,v,1,5,1.6435,1.5563,-13.53509516283104
WRANGLE,WRANGLE,48,23,79,5,0.8193548387096774,0.05952380952380952,0.676056338028169,2.9565217391304346,23.0,1.5357142857142858,28.0,WRANGLE,WRANGLE,3.8,3.04,4.67857142857143,2.61538461538462,2.85714285714286,n,4,13,1.2788,1.2304,-15.16090367458698
GOON,GOON,48,23,68,9,0.7837837837837838,0.11688311688311688,0.676056338028169,2.95,20.0,1.3703703703703705,27.0,GOON,GOON,3.4,3.0,4.2962962962963,3.45833333333333,1.75,n,2,17,2.0682,1.8129,-14.26574122357946
CORONATION,CORONATION,48,23,70,7,0.7972972972972973,0.09090909090909091,0.676056338028169,1.411764705882353,17.0,1.2692307692307692,26.0,CORONATION,CORONATION,3.65,2.92,4.07407407407407,2.95833333333333,3.96428571428571,n,1,5,2.0334,1.6628,-13.09194264969558
WHITING,WHITING,48,23,73,7,0.8013245033112583,0.0875,0.676056338028169,0.5,12.0,1.5833333333333333,12.0,WHITING,WHITING,2.36363636363636,3.23076923076923,3.07142857142857,2.32,3.15384615384615,n,7,12,1.5051,1.0,-13.824351698103383
GREGORY,GREGORY,50,24,76,5,0.8129032258064516,0.06172839506172839,0.6756756756756757,0.0,25.0,1.2592592592592593,27.0,GREGORY,GREGORY,2.375,3.84,4.2,2.62962962962963,3.07407407407407,n,6,21,2.4425,1.9191,-11.484792399616856
PLAGUED,PLAGUED,50,24,71,12,0.7707006369426752,0.14457831325301204,0.6756756756756757,2.4482758620689653,29.0,1.2962962962962965,27.0,PLAGUED,PLAGUED,3.5,2.0,4.7,2.42857142857143,1.57142857142857,v,2,13,1.9823,1.959,-12.826491103980334
DWIGHT,DWIGHT,50,24,79,4,0.821656050955414,0.04819277108433735,0.6756756756756757,0.0952380952380952,21.0,1.2083333333333333,24.0,DWIGHT,DWIGHT,2.60869565217391,3.77777777777778,3.68,2.54166666666667,3.07142857142857,,0,0,2.4393,1.7924,-13.044454626561112
DOWN,DOWN,50,24,70,9,0.7843137254901961,0.11392405063291139,0.6756756756756757,2.888888888888889,27.0,2.4827586206896552,29.0,DOWN,DOWN,1.77272727272727,3.15384615384615,4.86206896551724,2.66666666666667,2.44827586206897,n,26,65,4.8808,3.9118,-7.400256017913582
