Unnamed: 0,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Log Subtlex frequency,Log Subtlex CD,Google n-gram frequency,Concreteness,Imageability,Familiarity,Valence,Arousal,GloVe distinctiveness,Log topic variability,Log document frequency,Log orthographic neighborhood size,Log phonological neighborhood size,num_ratings_meanings,num_ratings_synonyms,Word,pos_ntlk,pos_category
69,BARRACKS,barracks,n,0.7837837837837838,75,12,70,28,0.2857142857142857,0.8620689655172413,1.1071428571428572,1.4615384615384617,4,15,2.356,2.0253,-12.48401169601408,4.5,4.29166666666667,4.5,2.60714285714286,2.63636363636364,0.1011949605335476,2.416658,3.332205,0.6931471805599453,0.6931471805599453,28.0,26.0,barracks,NNS,NOUN
70,AUSSIE,aussie,n,0.9065934065934066,75,12,90,5,0.0526315789473684,0.8620689655172413,1.2857142857142858,1.125,1,2,1.1461,1.0792,-14.519061296027536,3.56,3.64,4.18518518518519,3.62962962962963,3.24,0.1155202998893077,,,,,28.0,24.0,aussie,NN,NOUN
71,LONDON,london,n,0.874251497005988,68,11,78,10,0.1136363636363636,0.8607594936708861,1.1153846153846154,0.0869565217391304,2,7,3.3707,2.8887,-8.506971691464013,4.46428571428571,4.63636363636364,4.82142857142857,3.96428571428571,3.38888888888889,0.1110580077162021,3.250051,6.148468,0.0,1.0986122886681098,26.0,23.0,london,NN,NOUN
72,SWINGERS,swingers,n,0.8434343434343434,80,13,87,18,0.1714285714285714,0.8602150537634409,2.071428571428572,1.7692307692307692,2,3,1.6532,1.4472,-15.917885361367418,3.03703703703704,3.625,4.57692307692308,2.82142857142857,4.0,0.0726420307154772,,,1.3862943611198906,1.0986122886681098,28.0,26.0,swingers,NNS,NOUN
73,MULLET,mullet,n,0.8571428571428571,61,10,71,12,0.144578313253012,0.8591549295774648,1.5384615384615383,0.8275862068965517,3,7,1.4771,1.2553,-14.570760125396763,4.32,4.46428571428571,4.5,2.46428571428571,2.43478260869565,0.104382617067362,,,1.791759469228055,1.0986122886681098,26.0,29.0,mullet,NN,NOUN
74,CONTRACEPTIVES,contraceptives,n,0.8698630136986302,61,10,66,9,0.12,0.8591549295774648,1.1851851851851851,1.2608695652173914,1,6,1.2788,1.2788,-13.553823231783252,4.22222222222222,4.21739130434783,4.82142857142857,3.57142857142857,3.33333333333333,0.0626425425425338,0.916291,2.197225,0.0,0.0,27.0,23.0,contraceptives,NNS,NOUN
75,HOMER,homer,n,0.8690476190476191,67,11,79,11,0.1222222222222222,0.8589743589743589,1.7692307692307692,0.9310344827586208,6,10,2.5328,1.8261,-12.085934771042668,3.6,3.03703703703704,4.0,3.07142857142857,2.625,0.0861698935997883,1.540445,4.007333,2.079441541679836,2.302585092994046,26.0,29.0,homer,NN,NOUN
76,HOSTESS,hostess,n,0.8385093167701864,67,11,68,15,0.180722891566265,0.8589743589743589,1.6666666666666667,1.0869565217391304,4,6,2.2788,2.1987,-12.86053273548508,4.25925925925926,4.04347826086957,4.85714285714286,4.03703703703704,2.72222222222222,0.1020414050959959,2.260025,3.218876,0.0,0.6931471805599453,27.0,23.0,hostess,NN,NOUN
77,FLAMINGOS,flamingos,n,0.8938547486033519,73,12,87,7,0.0744680851063829,0.8588235294117647,1.148148148148148,0.0434782608695652,1,1,1.3617,1.2304,-15.402145750206811,5.0,4.91304347826087,4.85714285714286,4.07142857142857,2.88888888888889,0.0849639349940053,,,0.6931471805599453,0.6931471805599453,27.0,23.0,flamingos,NNS,NOUN
78,COUNTERFEIT,counterfeit,n,0.8159509202453987,66,11,67,19,0.2209302325581395,0.8571428571428571,1.4074074074074074,2.260869565217391,3,7,2.1987,1.8751,-13.384538618104587,2.60714285714286,2.95652173913043,4.92592592592593,1.64285714285714,3.44444444444444,0.0945561843820681,1.884541,2.197225,0.0,0.0,27.0,23.0,counterfeit,NN,NOUN
79,AFFIDAVIT,affidavit,n,0.8765432098765432,66,11,76,9,0.1058823529411764,0.8571428571428571,1.148148148148148,1.3,1,1,2.0043,1.8129,-13.335744011980944,3.72,2.79166666666667,4.11111111111111,2.32142857142857,2.8,0.0679463911948589,,,0.6931471805599453,0.6931471805599453,27.0,20.0,affidavit,NN,NOUN
80,FATSO,fatso,n,0.9050632911392406,66,11,77,4,0.0493827160493827,0.8571428571428571,1.32,3.941176470588236,1,5,2.2095,1.8573,-16.38540556151649,2.38461538461538,4.07692307692308,3.95833333333333,1.34615384615385,2.59090909090909,0.0690059954228934,,,0.6931471805599453,1.0986122886681098,25.0,17.0,fatso,NN,NOUN
81,VULGAR,vulgar,s,0.8910256410256411,60,10,79,7,0.0813953488372093,0.8571428571428571,1.3793103448275863,3.6666666666666665,4,16,2.2253,2.1703,-12.623465682969902,1.61538461538462,2.07407407407407,4.58620689655172,1.48275862068966,3.77272727272727,0.1351561657528568,2.409195,3.091042,0.0,0.6931471805599453,29.0,27.0,vulgar,NN,NOUN
82,DAREDEVIL,daredevil,n,0.8940397350993378,60,10,75,6,0.074074074074074,0.8571428571428571,1.3333333333333333,2.3793103448275863,2,8,1.5315,1.3424,-15.206491414502434,3.04,3.67857142857143,4.83333333333333,3.21428571428571,4.625,0.0955481843694166,,,0.0,0.0,27.0,29.0,daredevil,NN,NOUN
83,REDHEADS,redheads,n,0.8977272727272727,71,12,87,6,0.064516129032258,0.8554216867469879,1.2962962962962965,1.619047619047619,3,9,1.4624,1.3979,-15.69300750479325,4.53846153846154,4.73076923076923,4.75,3.76923076923077,3.77272727272727,0.0953513285982507,,,0.6931471805599453,0.6931471805599453,27.0,21.0,redheads,NNS,NOUN
84,CHER,cher,,0.8914285714285715,71,12,85,7,0.0760869565217391,0.8554216867469879,1.1538461538461535,0.08,0,0,2.1038,1.9294,-14.048847844887897,4.375,4.03571428571429,4.1,3.25925925925926,3.25,0.0670818708852183,,,1.9459101490553128,3.737669618283368,26.0,25.0,cher,NN,NOUN
85,MESSIAH,messiah,n,0.8793103448275862,71,12,82,9,0.0989010989010989,0.8554216867469879,1.2916666666666667,2.2,4,5,2.1367,1.6812,-12.208303321576189,2.80769230769231,3.4,4.71428571428571,3.57142857142857,3.95454545454545,0.1073278723712161,1.026639,2.079442,0.0,0.6931471805599453,24.0,25.0,messiah,NN,NOUN
86,REINDEER,reindeer,n,0.884393063583815,71,12,82,8,0.0888888888888888,0.8554216867469879,1.0357142857142858,0.0769230769230769,1,4,2.238,1.9395,-13.50529893342953,4.7037037037037,4.79166666666667,4.84615384615385,3.92857142857143,3.1304347826087,0.1113763456737661,1.845827,3.583519,0.0,0.0,28.0,26.0,reindeer,NN,NOUN
87,SHAMPOO,shampoo,n,0.8625,65,11,73,11,0.1309523809523809,0.8552631578947368,1.5,0.875,3,3,2.3345,2.1732,-13.478040251735784,4.8,4.57692307692308,5.0,3.67857142857143,1.95833333333333,0.0839803046900074,1.310583,3.433987,0.0,0.0,28.0,24.0,shampoo,NN,NOUN
88,NOIR,noir,,0.8941176470588236,70,12,82,6,0.0681818181818181,0.8536585365853658,1.35,1.0476190476190477,0,0,1.6232,1.3979,-13.14936603014717,2.03571428571429,2.69565217391304,3.92857142857143,3.17857142857143,2.61111111111111,0.0670318749380118,,,0.6931471805599453,0.0,20.0,21.0,noir,NN,NOUN
89,CHIHUAHUA,chihuahua,n,0.8848920863309353,58,10,65,6,0.0845070422535211,0.8529411764705882,1.5384615384615383,0.391304347826087,3,3,1.8633,1.7482,-14.211070843448852,4.48,4.80769230769231,4.67857142857143,3.21428571428571,3.04,0.0909831758086359,,,0.0,0.0,26.0,23.0,chihuahua,NN,NOUN
90,UFO,ufo,n,0.9116022099447514,75,13,90,3,0.032258064516129,0.8522727272727273,1.3571428571428572,1.3461538461538465,1,3,2.0792,1.6902,-13.84636273399461,3.7037037037037,4.45833333333333,4.73076923076923,3.03571428571429,4.21739130434783,0.0843151843295857,1.041454,2.079442,,,28.0,26.0,ufo,NN,NOUN
91,SILVA,silva,n,0.827027027027027,75,13,78,19,0.1958762886597938,0.8522727272727273,1.3636363636363635,0.1818181818181818,1,2,1.7853,1.1139,-12.663277466006727,2.65384615384615,1.8,2.03571428571429,2.92857142857143,2.66666666666667,0.0761661330232636,1.126011,1.609438,0.0,0.6931471805599453,11.0,11.0,silva,NN,NOUN
92,GROUNDWATER,groundwater,,0.8850574712643678,69,12,85,8,0.086021505376344,0.8518518518518519,1.0344827586206895,0.9629629629629628,0,0,0.699,0.699,-12.071132416411084,4.53846153846154,3.7037037037037,4.48275862068965,3.44827586206897,1.95454545454545,0.0575723109239365,1.437067,2.772589,,,29.0,27.0,groundwater,NN,NOUN
93,WOOLWORTH,woolworth,n,0.8953488372093024,69,12,85,6,0.0659340659340659,0.8518518518518519,1.1578947368421053,0.1428571428571428,1,2,1.415,1.2553,-15.17777050340661,3.17857142857143,2.26086956521739,3.42857142857143,3.03571428571429,2.05555555555556,0.0449438417840147,,,0.0,0.0,19.0,14.0,woolworth,NN,NOUN
94,JAILBIRD,jailbird,n,0.9102564102564102,63,11,79,3,0.0365853658536585,0.8513513513513513,1.1111111111111112,2.814814814814815,1,3,1.5441,1.3802,-16.70620199996746,3.6,3.14285714285714,4.6,1.78571428571429,3.95833333333333,0.0670324872792239,,,0.0,0.0,27.0,27.0,jailbird,NN,NOUN
95,CESAREAN,cesarean,n,0.8851351351351351,57,10,74,7,0.0864197530864197,0.8507462686567164,1.2307692307692308,0.3809523809523809,2,17,1.1139,1.0792,-13.671209307762457,3.07142857142857,3.52173913043478,4.25,2.14285714285714,3.66666666666667,0.0548938431333319,,,,,26.0,21.0,cesarean,NN,NOUN
96,SAVVY,savvy,n,0.8680555555555556,57,10,68,9,0.1168831168831168,0.8507462686567164,1.2857142857142858,3.1818181818181817,2,12,1.7404,1.6721,-13.101607556034972,1.72,1.84615384615385,4.75,3.89285714285714,3.12,0.1154639481036016,,,0.6931471805599453,1.791759469228055,28.0,22.0,savvy,NN,NOUN
97,OOPS,oops,,0.8811188811188811,57,10,69,7,0.0921052631578947,0.8507462686567164,1.0,1.4545454545454546,0,0,2.7459,2.6385,-13.985334425740902,1.75,2.08695652173913,4.85714285714286,2.11111111111111,3.44444444444444,0.1105209724590405,,,2.19722457733622,1.9459101490553128,27.0,22.0,oops,NNS,NOUN
98,FIREWORK,firework,n,0.8083832335329342,68,12,67,20,0.2298850574712643,0.85,1.3793103448275863,0.7777777777777778,1,2,0.9542,0.9542,-15.08160604948287,4.30769230769231,4.85185185185185,4.79310344827586,4.24137931034483,4.77272727272727,0.1058268836925521,,,,,29.0,27.0,firework,NN,NOUN
99,OVERSEXED,oversexed,s,0.9226190476190476,68,12,87,1,0.0113636363636363,0.85,1.1538461538461535,2.0,1,2,1.2304,1.2304,-16.202834486203606,2.16,2.5,4.53571428571429,2.35714285714286,4.28,0.0814506305630983,,,,,26.0,22.0,oversexed,NN,NOUN
100,HAEMOGLOBIN,haemoglobin,n,0.8875739644970414,68,12,82,7,0.0786516853932584,0.85,1.0,0.3888888888888889,1,3,0.9031,0.9031,-13.925839149568512,3.76,2.46153846153846,3.32142857142857,2.88888888888889,2.45833333333333,0.0445623428572037,,,,,24.0,18.0,haemoglobin,NN,NOUN
101,BLUEBERRIES,blueberries,n,0.8704663212435233,79,14,89,11,0.11,0.8494623655913979,1.0357142857142858,0.4166666666666667,2,3,1.7482,1.5563,-13.800581892878224,4.96,4.96153846153846,4.96428571428571,4.42857142857143,3.0,0.0863035771713363,,,0.0,0.0,28.0,24.0,blueberries,NNS,NOUN
102,BLITZKRIEG,blitzkrieg,n,0.9230769230769232,79,14,101,1,0.0098039215686274,0.8494623655913979,1.1153846153846154,1.1,2,3,1.2304,1.1761,-14.921779356378964,3.59259259259259,3.29166666666667,3.32,1.60714285714286,4.26086956521739,0.0893344587096166,,,,,26.0,20.0,blitzkrieg,NN,NOUN
103,MOLESTING,molesting,v,0.922077922077922,62,11,80,1,0.0123456790123456,0.8493150684931506,1.5357142857142858,2.375,2,12,1.7324,1.5682,-15.339315641546714,3.16,3.0,4.85714285714286,1.07142857142857,4.08333333333333,0.0834316274755107,,,0.0,0.0,28.0,24.0,molesting,VBG,VERB
104,NIRVANA,nirvana,n,0.9101796407185628,67,12,85,3,0.034090909090909,0.8481012658227848,1.9285714285714288,1.5925925925925926,2,8,1.7634,1.4914,-13.65121797328621,1.92307692307692,2.88888888888889,4.41379310344828,4.27586206896552,3.04545454545455,0.1160876178003496,,,0.0,0.0,28.0,27.0,nirvana,NNS,NOUN
105,JEWELLERY,jewellery,n,0.9121621621621622,61,11,74,2,0.0263157894736842,0.8472222222222222,1.0434782608695652,1.5909090909090908,1,2,2.179,1.9445,-12.990819323740238,4.74074074074074,4.65217391304348,4.5,4.17857142857143,3.22222222222222,0.0806876908955386,,,,,23.0,22.0,jewellery,NN,NOUN
106,BEETHOVEN,beethoven,n,0.8920454545454546,72,13,85,6,0.0659340659340659,0.8470588235294118,1.6153846153846154,0.0,2,4,2.3075,1.959,-12.760400918832817,4.5,4.48,4.89285714285714,3.96296296296296,3.40909090909091,0.0832109967799732,1.203973,2.890372,0.0,0.0,26.0,25.0,beethoven,RB,ADV
107,THANKSGIVING,thanksgiving,n,0.8913043478260869,55,10,68,5,0.0684931506849315,0.8461538461538461,1.5,0.1851851851851851,2,5,2.9777,2.4409,-12.319953117524326,3.33333333333333,3.95833333333333,4.96153846153846,4.39285714285714,3.43478260869565,0.1215291051336885,2.335375,4.025352,0.0,0.0,28.0,27.0,thanksgiving,VBG,VERB
108,CAIRO,cairo,n,0.8957055214723927,66,12,80,5,0.0588235294117647,0.8461538461538461,1.04,0.0454545454545454,2,6,2.1367,1.7924,-12.025935846539737,4.03571428571429,3.69565217391304,4.17857142857143,3.14285714285714,3.5,0.0744165245497362,2.130214,3.218876,0.0,0.6931471805599453,25.0,22.0,cairo,NN,NOUN
109,SLINGSHOT,slingshot,n,0.84375,66,12,69,13,0.1585365853658536,0.8461538461538461,1.4827586206896552,0.7619047619047619,1,3,1.8573,1.6628,-15.084456276639576,4.68,4.61538461538461,4.77777777777778,2.7037037037037,4.0,0.0866651577018254,,,0.0,0.0,29.0,21.0,slingshot,NN,NOUN
110,NEIGHBORHOODS,neighborhoods,n,0.8156424581005587,71,13,75,20,0.2105263157894736,0.8452380952380952,1.2592592592592593,1.5909090909090908,4,10,1.7404,1.6902,-11.998011521941404,3.72,3.75,5.0,4.03571428571429,2.45,0.0900161268558349,2.4987,4.276666,0.6931471805599453,0.6931471805599453,27.0,22.0,neighborhoods,NNS,NOUN
111,HEADQUARTERS,headquarters,n,0.7959183673469388,60,11,57,19,0.25,0.8450704225352113,1.1333333333333333,1.434782608695652,4,10,2.9243,2.6998,-11.166264740949751,3.84,3.22222222222222,4.7037037037037,3.44444444444444,2.95833333333333,0.0574150152232808,3.190133,4.836282,0.6931471805599453,0.6931471805599453,30.0,23.0,headquarters,NNS,NOUN
112,FORKLIFT,forklift,n,0.8805031446540881,65,12,75,7,0.0853658536585365,0.8441558441558441,1.04,0.24,1,1,1.699,1.5315,-14.953642593452145,4.84615384615385,5.0,4.92857142857143,3.0,2.63636363636364,0.0455361087730593,,,0.0,0.0,25.0,25.0,forklift,NN,NOUN
113,HUSSY,hussy,n,0.8957055214723927,65,12,81,5,0.0581395348837209,0.8441558441558441,1.0833333333333333,3.789473684210526,1,8,1.8062,1.7076,-15.201666027255424,2.24,3.08,3.91666666666667,1.76923076923077,4.18181818181818,0.0862767511040059,,,1.791759469228055,2.4849066497880004,24.0,19.0,hussy,NN,NOUN
114,EURO,euro,n,0.8802395209580839,65,12,82,8,0.0888888888888888,0.8441558441558441,1.6296296296296295,0.5,1,1,1.5051,1.3424,-11.892697064657495,4.18518518518519,3.47826086956522,4.5,3.46428571428571,2.72222222222222,0.0847170801793216,,,0.6931471805599453,0.6931471805599453,27.0,24.0,euro,NN,NOUN
115,CUCKOO,cuckoo,n,0.9071428571428573,54,10,73,3,0.0394736842105263,0.84375,1.8333333333333333,2.9047619047619047,3,11,2.1818,2.0374,-13.832246811543053,3.15384615384615,4.23076923076923,4.25,2.80769230769231,3.28571428571429,0.098170018531529,,,0.0,1.791759469228055,24.0,21.0,cuckoo,NN,NOUN
116,PLUTO,pluto,n,0.8769230769230769,80,15,91,9,0.09,0.8421052631578947,1.7777777777777777,0.45,3,6,2.1931,1.6021,-13.304385636967778,4.44,4.125,4.81481481481481,3.64285714285714,2.9,0.0794131232952934,1.299283,3.332205,0.6931471805599453,1.0986122886681098,27.0,20.0,pluto,NN,NOUN
117,BALLARD,ballard,,0.7888198757763976,64,12,63,22,0.2588235294117647,0.8421052631578947,1.0,0.3529411764705882,0,0,1.8976,1.415,-13.395625117744684,3.52,1.82142857142857,2.36666666666667,3.14814814814815,2.25,0.0794526947122515,,,1.0986122886681098,1.0986122886681098,17.0,17.0,ballard,NN,NOUN
118,CHRYSANTHEMUM,chrysanthemum,n,0.9107142857142856,69,13,84,2,0.0232558139534883,0.8414634146341463,1.0833333333333333,0.3478260869565217,2,2,1.1139,0.8451,-14.780320061818902,4.53571428571429,4.17391304347826,3.85714285714286,4.21428571428571,2.66666666666667,0.0746195534340721,,,,,24.0,23.0,chrysanthemum,NN,NOUN
119,HERCULES,hercules,n,0.8511904761904762,69,13,74,12,0.1395348837209302,0.8414634146341463,1.1666666666666667,0.1818181818181818,2,5,3.1092,1.9191,-13.082163836325194,3.92,4.33333333333333,4.51851851851852,3.85185185185185,3.73913043478261,0.0932227987659593,1.446919,3.091042,0.0,0.0,30.0,22.0,hercules,NNS,NOUN
120,PROMISCUOUS,promiscuous,s,0.88,69,13,85,8,0.086021505376344,0.8414634146341463,1.3333333333333333,3.608695652173913,2,7,1.7243,1.6128,-13.810056315038596,2.11538461538462,2.65384615384615,4.5,2.04,4.31818181818182,0.1043795745855868,,,0.0,0.0,27.0,23.0,promiscuous,JJ,ADJ
121,BONBON,bonbon,n,0.8837209302325582,69,13,83,7,0.0777777777777777,0.8414634146341463,1.1111111111111112,0.8823529411764706,1,1,1.415,1.2304,-17.085691633166846,3.88,4.08333333333333,3.81481481481481,4.0,3.15,0.0743719966792253,,,0.6931471805599453,0.6931471805599453,27.0,17.0,bonbon,NN,NOUN
122,CRACKERJACK,crackerjack,n,0.8802395209580839,69,13,78,7,0.0823529411764705,0.8414634146341463,1.5172413793103448,0.44,2,6,1.415,1.3802,-16.79236939719539,3.73076923076923,3.81481481481481,4.03448275862069,3.75862068965517,3.27272727272727,0.0810255404483964,,,0.0,0.0,29.0,25.0,crackerjack,NN,NOUN
123,CAULIFLOWER,cauliflower,n,0.9086021505376344,74,14,95,3,0.0306122448979591,0.8409090909090909,1.2,0.217391304347826,2,3,1.4624,1.3802,-13.53654677183206,4.96,4.76923076923077,4.77777777777778,3.62962962962963,1.70833333333333,0.0830101291151253,,,0.0,0.0,30.0,23.0,cauliflower,NN,NOUN
124,HONOLULU,honolulu,n,0.9076923076923076,79,15,98,3,0.0297029702970297,0.8404255319148937,1.037037037037037,0.0,1,3,2.1239,1.9138,-13.105544894888286,4.64,4.14285714285714,4.63333333333333,3.85714285714286,4.04166666666667,0.0919023589012014,0.847298,3.091042,0.0,0.0,27.0,27.0,honolulu,NN,NOUN
125,MARROW,marrow,n,0.81875,63,12,68,17,0.2,0.84,1.3076923076923077,0.4347826086956521,5,25,2.1818,1.716,-11.718211991851517,3.92857142857143,3.52173913043478,4.75,2.96428571428571,2.22222222222222,0.08625263522063,1.839226,3.806662,1.791759469228055,2.3978952727983707,26.0,23.0,marrow,NN,NOUN
126,MAYA,maya,n,0.8333333333333334,63,12,67,14,0.1728395061728395,0.84,1.3636363636363635,0.0625,2,5,2.3784,1.6435,-12.103061726010138,3.28,2.56,3.07142857142857,3.32142857142857,2.88,0.0890963415283596,1.332806,3.433987,1.9459101490553128,2.6390573296152584,22.0,16.0,maya,NN,NOUN
127,BINOCULARS,binoculars,n,0.8977272727272727,68,13,90,5,0.0526315789473684,0.8395061728395061,1.0,0.625,1,3,1.9085,1.8451,-13.115897900623542,4.88,4.88461538461539,4.92857142857143,3.17857142857143,2.68,0.0761606198295918,2.233592,3.178054,0.0,0.0,28.0,24.0,binoculars,NNS,NOUN
128,BOURBON,bourbon,n,0.8579881656804734,68,13,77,11,0.125,0.8395061728395061,1.3,1.0454545454545454,4,5,2.5051,2.3502,-13.085141276793856,4.52,4.22222222222222,4.55555555555556,3.48148148148148,3.54166666666667,0.0952196119756284,1.310583,2.397895,0.0,1.791759469228055,30.0,22.0,bourbon,NN,NOUN
129,DOORMAN,doorman,n,0.8148148148148148,78,15,76,20,0.2083333333333333,0.8387096774193549,1.1111111111111112,0.9090909090909092,1,7,2.2122,2.1139,-13.950919010559051,4.39285714285714,4.34782608695652,4.85714285714286,3.28571428571429,2.44444444444444,0.0697654950317646,1.878192,2.197225,0.6931471805599453,2.079441541679836,27.0,22.0,doorman,NN,NOUN
130,SYLVIA,sylvia,,0.826530612244898,78,15,84,19,0.1844660194174757,0.8387096774193549,1.148148148148148,0.15,0,0,2.5694,2.0086,-12.15139135460948,3.68,3.0,3.80769230769231,3.25925925925926,2.58333333333333,0.0911641950732682,1.58412,3.178054,0.0,0.0,27.0,20.0,sylvia,NN,NOUN
131,CHEERIO,cheerio,n,0.91156462585034,57,11,77,2,0.0253164556962025,0.8382352941176471,1.6333333333333333,1.35,1,15,1.9294,1.7634,-16.16218717958145,3.92,4.22222222222222,4.07407407407407,4.18518518518519,2.83333333333333,0.0638155383641472,,,0.0,0.0,30.0,20.0,cheerio,NN,NOUN
132,RHUBARB,rhubarb,n,0.9103448275862068,57,11,75,2,0.0259740259740259,0.8382352941176471,1.2758620689655171,0.125,2,4,1.7482,1.4771,-14.046859437116463,4.92307692307692,3.66666666666667,4.35714285714286,3.21428571428571,2.31818181818182,0.0932938824830806,,,0.0,0.0,29.0,24.0,rhubarb,NN,NOUN
133,EMILY,emily,,0.8972602739726028,57,11,74,4,0.0512820512820512,0.8382352941176471,1.2222222222222223,0.0,0,0,3.2765,2.5172,-11.046344122733611,4.0,2.44444444444444,4.43333333333333,3.14814814814815,2.66666666666667,0.1158533991492993,0.882389,4.317488,0.0,0.0,27.0,26.0,emily,RB,ADV
134,YO,yo,,0.8451612903225807,62,12,69,12,0.1481481481481481,0.8378378378378378,1.2173913043478262,2.75,0,0,3.621,3.0941,-12.201930348041149,1.36,1.22222222222222,3.59259259259259,2.96153846153846,2.58333333333333,0.0860215896341164,,,,,23.0,16.0,yo,NN,NOUN
135,MINK,mink,n,0.8757763975155279,62,12,79,8,0.0919540229885057,0.8378378378378378,1.3703703703703705,0.5,3,4,2.2788,1.8921,-13.860231168211614,4.08,4.46153846153846,4.29166666666667,3.42307692307692,3.04545454545455,0.0918045506067374,2.042302,2.70805,3.091042453358316,2.8903717578961645,27.0,22.0,mink,NN,NOUN
136,GOODYEAR,goodyear,n,0.8679245283018868,62,12,76,9,0.1058823529411764,0.8378378378378378,1.2692307692307692,0.2916666666666667,1,2,1.1461,1.0414,-14.579765632233329,2.92857142857143,3.39130434782609,4.46428571428571,3.44444444444444,2.38888888888889,0.0676465307907752,0.348307,2.079442,,,26.0,24.0,goodyear,NN,NOUN
137,ANEURYSM,aneurysm,n,0.910828025477707,62,12,81,2,0.0240963855421686,0.8378378378378378,1.1153846153846154,0.5,1,2,2.0086,1.8573,-12.9503320063545,3.84615384615385,2.84615384615385,4.04166666666667,1.23076923076923,4.27272727272727,0.057209472892512,,,0.0,0.0,26.0,22.0,aneurysm,NN,NOUN
138,ANTOINETTE,antoinette,,0.896969696969697,67,13,81,4,0.0470588235294117,0.8375,1.1111111111111112,0.0,0,0,1.8062,1.4624,-13.650318711304802,3.76,3.14814814814815,3.48148148148148,3.25925925925926,2.82608695652174,0.0577653954331261,,,0.0,0.0,27.0,19.0,antoinette,NN,NOUN
139,EGGNOG,eggnog,n,0.9016393442622952,72,14,93,4,0.0412371134020618,0.8372093023255814,1.0769230769230769,0.238095238095238,1,1,1.9031,1.716,-15.638506523421366,4.65384615384615,4.69230769230769,4.875,3.92307692307692,2.86363636363636,0.0914279159228551,,,0.0,0.0,26.0,21.0,eggnog,NN,NOUN
140,PHILADELPHIA,philadelphia,n,0.8711340206185567,77,15,92,10,0.0980392156862745,0.8369565217391305,1.137931034482759,0.0769230769230769,1,2,2.7324,2.4166,-10.768895882066436,4.46153846153846,4.22222222222222,4.48275862068965,3.06896551724138,2.59090909090909,0.1125867998727404,2.699682,5.645447,0.0,0.0,29.0,26.0,philadelphia,NN,NOUN
141,LITHIUM,lithium,n,0.8958333333333334,56,11,73,4,0.0519480519480519,0.835820895522388,1.1923076923076923,0.4761904761904761,1,3,1.7853,1.5911,-12.136482563949343,4.16,2.95833333333333,4.5,2.60714285714286,2.65,0.055628533361507,1.321756,2.995732,0.0,0.0,26.0,21.0,lithium,NN,NOUN
142,CHILE,chile,n,0.8867924528301887,61,12,80,6,0.0697674418604651,0.8356164383561644,1.4814814814814814,0.5652173913043478,2,7,1.7709,1.5315,-11.750785662364978,4.28,4.23076923076923,4.59259259259259,3.21428571428571,3.4,0.0998483898705863,2.197225,3.78419,1.791759469228055,2.8903717578961645,27.0,23.0,chile,NN,NOUN
143,SHALOM,shalom,,0.8860759493670886,61,12,79,6,0.0705882352941176,0.8356164383561644,1.2592592592592593,2.1666666666666665,0,0,1.8751,1.6721,-14.193729056436538,2.08,1.51851851851852,3.44444444444444,3.7037037037037,2.375,0.0769662117839707,,,0.0,0.0,27.0,18.0,shalom,NN,NOUN
144,ANONYMOUS,anonymous,a,0.75,61,12,56,27,0.3253012048192771,0.8356164383561644,1.5,1.6363636363636365,2,3,2.6335,2.5105,-11.453288489427464,2.4,1.59259259259259,4.73076923076923,3.11111111111111,2.8695652173913,0.091649398925948,2.688414,3.433987,0.0,0.0,30.0,22.0,anonymous,JJ,ADJ
145,PARLIAMENT,parliament,n,0.8397435897435898,61,12,70,13,0.1566265060240964,0.8356164383561644,1.3928571428571428,0.925925925925926,2,4,2.0607,1.7924,-10.529248648639133,3.55555555555556,3.54166666666667,4.42307692307692,3.11111111111111,2.52173913043478,0.088540358322241,2.009332,5.26269,0.0,0.0,28.0,27.0,parliament,NN,NOUN
146,EIFFEL,eiffel,n,0.8709677419354839,61,12,74,8,0.0975609756097561,0.8356164383561644,1.0769230769230769,0.1304347826086956,1,2,1.9823,1.6335,-14.32787019989247,3.62962962962963,4.20833333333333,4.23076923076923,3.67857142857143,3.26086956521739,0.083516817365747,,,0.0,1.9459101490553128,26.0,23.0,eiffel,NN,NOUN
147,HELLCATS,hellcats,n,0.9036144578313252,66,13,84,3,0.0344827586206896,0.8354430379746836,1.25,0.7894736842105263,1,3,1.3617,0.7782,-17.137540746110844,3.46153846153846,2.48148148148148,3.58620689655172,2.37931034482759,3.77272727272727,0.0432010266068956,,,0.0,0.0,20.0,19.0,hellcats,NNS,NOUN
148,ATLANTA,atlanta,n,0.9041916167664672,66,13,85,3,0.034090909090909,0.8354430379746836,1.0714285714285714,0.04,2,4,2.525,2.233,-11.768444478334994,4.5,3.92592592592593,4.51724137931035,3.17241379310345,2.72727272727273,0.1161568639782167,2.323204,4.343805,0.0,0.0,28.0,25.0,atlanta,NN,NOUN
