,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,# meanings (human),# synonyms (human),Log Subtlex frequency,Log Subtlex CD,Google n-gram frequency,Concreteness,Imageability,Familiarity,Valence,Arousal,num_ratings_meanings,num_ratings_synonyms,multi_word
609,BROCCOLI,broccoli,broccoli,,NOUN,food,vegetable,,,0.8596491228070176,64,18,83,6,0.0674157303370786,0.7804878048780488,1.037037037037037,0.08,2.0682,1.8388,-13.003461346287205,4.84,4.89285714285714,5.0,3.31818181818182,2.26086956521739,27.0,25.0,0.0
610,TO BEEP,to beep,beep,to,VERB,,,,,0.7619047619047619,43,36,85,4,0.0449438202247191,0.5443037974683544,1.7037037037037035,2.44,2.5224,2.3222,-17.09929966276807,3.28,2.64285714285714,4.89285714285714,2.63636363636364,3.52173913043478,27.0,25.0,1.0
611,TO DISPUTE,to dispute,dispute,to,VERB,,,,,0.6612021857923497,59,28,62,34,0.3541666666666667,0.6781609195402298,1.4615384615384617,3.28,2.2068,2.1523,-14.239347127043477,2.64,2.32142857142857,4.92592592592593,2.09090909090909,4.0,26.0,25.0,1.0
612,ZELDA,zelda,zelda,,NOUN,common names,girl,,,0.8503401360544217,58,13,67,9,0.1184210526315789,0.8169014084507042,1.6296296296296295,0.12,,,-13.821983763468696,3.8,4.0,4.03571428571429,3.77272727272727,3.52173913043478,27.0,25.0,0.0
613,LEO TOLSTOY,leo tolstoy,leo tolstoy,,NOUN,famous people,Literature,,,0.8531073446327684,57,25,94,1,0.0105263157894736,0.6951219512195121,1.0,0.0,,,-15.632458903823125,4.84,4.14285714285714,3.28571428571429,3.68181818181818,3.39130434782609,23.0,23.0,1.0
614,TO NEIGH,to neigh,neigh,to,VERB,,,,,0.8496732026143791,48,22,82,1,0.0120481927710843,0.6857142857142857,1.2608695652173914,1.1304347826086956,1.1139,0.9031,-18.21331377506128,3.24,2.53571428571429,3.89285714285714,3.28571428571429,3.0,23.0,23.0,1.0
615,STEAK SAUCE,steak sauce,steak sauce,,NOUN,food,seasoning / condiments,,,0.8757763975155279,60,19,81,1,0.0121951219512195,0.759493670886076,1.0740740740740742,0.8,,,-17.265163517655477,4.52,4.32142857142857,4.92857142857143,3.63636363636364,3.0,27.0,25.0,1.0
616,OLIVER CROMWELL,oliver cromwell,oliver cromwell,,NOUN,famous people,"Politicians,history",,,0.7967914438502673,52,35,97,3,0.03,0.5977011494252874,1.0,0.0434782608695652,,,-15.041934089645348,4.76,4.0,2.85714285714286,3.0,2.91304347826087,26.0,23.0,1.0
617,PLAVIX,plavix,plavix,,NOUN,medicine,common brand,,,0.8571428571428571,53,14,67,6,0.0821917808219178,0.7910447761194029,1.0,0.2352941176470588,,,-16.74406140149937,4.20833333333333,2.60714285714286,2.82142857142857,2.86363636363636,2.13636363636364,16.0,17.0,0.0
618,ALEXANDER FLEMING,alexander fleming,alexander fleming,,NOUN,famous people,Science,,,0.7630057803468208,48,34,84,7,0.0769230769230769,0.5853658536585366,1.0,0.0,,,-16.703096157802797,4.84,3.89285714285714,2.46428571428571,3.18181818181818,2.82608695652174,20.0,25.0,1.0
619,TO SNICKER,to snicker,snicker,to,VERB,,,,,0.7696969696969697,52,28,75,10,0.1176470588235294,0.65,1.3703703703703705,2.88,1.2041,1.1461,-16.906600289149495,3.32,3.07142857142857,4.82142857142857,2.18181818181818,3.34782608695652,27.0,25.0,1.0
620,A CIGARMAKER,a cigarmaker,cigarmaker,a,NOUN,people,Other,,,0.8461538461538461,42,20,68,0,0.0,0.6774193548387096,1.0384615384615383,0.56,,,-21.10590532863009,4.48,3.81481481481481,4.03571428571429,2.95238095238095,2.82608695652174,26.0,25.0,1.0
621,A FOOTREST,a footrest,footrest,a,NOUN,furniture,indoor,,,0.8165680473372781,50,29,88,2,0.0222222222222222,0.6329113924050633,1.2307692307692308,1.44,0.7782,0.6021,-17.866442859182754,4.44,4.21428571428571,4.75,3.81818181818182,1.91304347826087,26.0,25.0,1.0
622,A TAILOR,a tailor,tailor,a,NOUN,people,Other,,,0.7635135135135135,54,16,59,19,0.2435897435897435,0.7714285714285715,1.5185185185185186,1.4,2.3304,2.1584,-14.701735253219717,4.24,4.18518518518519,4.82142857142857,3.47619047619048,2.69565217391304,27.0,25.0,1.0
623,RAGGED,ragged,ragged,,ADJ,,,,,0.6848484848484848,41,39,72,13,0.1529411764705882,0.5125,1.7777777777777777,3.36,1.9085,1.8808,-12.310555927261344,2.76,3.0,4.75,2.0952380952381,3.08695652173913,27.0,25.0,0.0
624,GERALD,gerald,gerald,,NOUN,common names,boy,,,0.7777777777777778,52,27,81,11,0.1195652173913043,0.6582278481012658,1.4615384615384617,0.0,,,-11.98614253096918,3.76,3.14285714285714,3.28571428571429,3.14285714285714,2.52173913043478,26.0,24.0,0.0
625,TO SCREW,to screw,screw,to,VERB,,,,,0.8092485549132948,63,20,77,13,0.1444444444444444,0.7590361445783133,2.592592592592593,2.96,3.2817,3.1274,-14.233611392262146,3.4,3.35714285714286,4.92857142857143,2.72727272727273,3.65217391304348,27.0,25.0,1.0
626,NEW YORK CITY,new york city,new york city,,NOUN,geography,United States,big city,,0.847457627118644,69,18,81,9,0.1,0.7931034482758621,1.1111111111111112,0.68,,,-11.434385977308644,4.84,4.67857142857143,4.85714285714286,3.33333333333333,4.52173913043478,27.0,25.0,1.0
627,JAY LENO,jay leno,jay leno,,NOUN,famous people,TV,,,0.8844221105527639,83,13,93,10,0.0970873786407767,0.8645833333333334,1.0,0.0,,,-16.47975675965615,4.84,4.88888888888889,4.74074074074074,3.13636363636364,3.0,27.0,25.0,1.0
628,IGOR STRAVINSKY,igor stravinsky,igor stravinsky,,NOUN,famous people,Composers,,,0.863013698630137,53,15,73,5,0.0641025641025641,0.7794117647058824,1.0,0.0,,,-16.18943421207934,4.8,3.96428571428571,2.57142857142857,3.40909090909091,3.34782608695652,23.0,23.0,1.0
629,JACK DEMPSEY,jack dempsey,jack dempsey,,NOUN,famous people,Sports,,,0.8392857142857143,55,25,86,2,0.0227272727272727,0.6875,1.0416666666666667,0.0,,,-16.66466679442639,4.6,4.17857142857143,3.25,2.95454545454545,3.08695652173913,24.0,25.0,1.0
630,REPUTED,reputed,reputed,,ADJ,,,,,0.7083333333333334,45,48,91,8,0.0808080808080808,0.4838709677419355,1.44,2.6666666666666665,1.5185,1.4472,-13.387448120346638,1.95833333333333,1.5,4.17857142857143,3.13636363636364,2.8695652173913,25.0,24.0,0.0
631,TO BRUSH,to brush,brush,to,VERB,,,,,0.7481481481481481,41,23,60,11,0.1549295774647887,0.640625,2.0384615384615383,2.0,2.8591,2.7672,-13.506163506354534,3.72,3.57142857142857,4.92857142857143,3.59090909090909,2.47826086956522,26.0,25.0,1.0
632,TO POUND,to pound,pound,to,VERB,,,,,0.7450980392156863,44,30,70,9,0.1139240506329113,0.5945945945945946,2.111111111111111,3.48,2.8506,2.6937,-14.049419731862782,3.6,3.28571428571429,4.78571428571429,2.40909090909091,4.1304347826087,27.0,25.0,1.0
633,A LITIGATOR,a litigator,litigator,a,NOUN,people,Law,,,0.8333333333333334,50,19,70,5,0.0666666666666666,0.7246376811594203,1.1153846153846154,1.826086956521739,1.4771,1.3802,-17.664205982087232,4.16,3.57142857142857,4.03571428571429,2.68181818181818,3.43478260869565,26.0,23.0,1.0
634,A SALESPERSON,a salesperson,salesperson,a,NOUN,people,Business,,,0.7792207792207793,58,15,62,19,0.2345679012345679,0.7945205479452054,1.1111111111111112,2.6,1.2553,1.1761,-14.852461168907352,4.28,4.14285714285714,4.92857142857143,2.77272727272727,2.73913043478261,27.0,25.0,1.0
635,A FIREMAN,a fireman,fireman,a,NOUN,people,Other,,,0.8,62,15,70,18,0.2045454545454545,0.8051948051948052,1.1111111111111112,0.84,2.1761,2.0253,-15.222694359453005,4.52,4.67857142857143,4.92857142857143,3.86363636363636,4.17391304347826,27.0,25.0,1.0
636,TO EVEN,to even,even,to,VERB,,,,,0.691358024691358,35,42,77,8,0.0941176470588235,0.4545454545454545,2.074074074074074,2.125,4.65,3.8994,-12.40009042449142,2.52,1.71428571428571,4.35714285714286,3.52380952380952,2.30434782608696,27.0,24.0,1.0
637,BENADRYL,benadryl,benadryl,,NOUN,medicine,common brand,,,0.9117647058823528,72,9,83,6,0.0674157303370786,0.8888888888888888,1.037037037037037,0.1666666666666666,,,-15.77312820139417,4.8,4.10714285714286,4.85714285714286,3.04545454545455,1.78260869565217,27.0,24.0,0.0
638,A NARCISSUS,a narcissus,narcissus,a,NOUN,living things,plant,flower,,0.906040268456376,60,12,75,2,0.0259740259740259,0.8333333333333334,1.625,1.5217391304347827,1.1139,1.0792,-18.449850373893693,2.72,3.17857142857143,3.5,2.54545454545455,3.1304347826087,24.0,23.0,1.0
639,MAGICAL,magical,magical,,ADJ,,,,,0.8037974683544303,54,20,73,11,0.1309523809523809,0.7297297297297297,1.962962962962963,3.2,2.6675,2.534,-11.58600142913886,1.56,2.28571428571429,4.89285714285714,4.63636363636364,4.52173913043478,27.0,25.0,0.0
640,TO EXCEL,to excel,excel,to,VERB,,,,,0.779874213836478,54,23,70,12,0.1463414634146341,0.7012987012987013,1.7037037037037035,3.84,1.5798,1.5315,-14.02302091979741,2.08,2.07142857142857,4.82142857142857,4.40909090909091,4.47826086956522,27.0,25.0,1.0
641,ALLEN IVERSON,allen iverson,allen iverson,,NOUN,famous people,Sports,,,0.8433734939759037,50,25,90,1,0.0109890109890109,0.6666666666666666,1.0,0.0,,,-18.233471287716533,4.84,4.33333333333333,3.17857142857143,3.13636363636364,3.17391304347826,21.0,21.0,1.0
642,POWERFUL,powerful,powerful,,ADJ,,,,,0.6811594202898551,41,58,100,8,0.074074074074074,0.4141414141414141,1.7777777777777777,4.76,3.2533,3.086,-9.673036417572,1.92,2.17857142857143,4.89285714285714,3.71428571428571,4.43478260869565,27.0,25.0,0.0
643,A WOLF,a wolf,wolf,a,NOUN,living things,animal,mammal,,0.7785714285714286,37,30,72,1,0.0136986301369863,0.5522388059701493,1.9285714285714288,1.04,3.0149,2.5763,-13.33468638668192,4.68,4.96428571428571,5.0,3.40909090909091,4.39130434782609,28.0,25.0,1.0
644,TO CHAR,to char,char,to,VERB,,,,,0.8214285714285714,65,15,73,15,0.1704545454545454,0.8125,1.5,2.458333333333333,1.8633,1.3424,-16.63449511462374,3.4,3.17857142857143,4.28571428571429,2.40909090909091,3.26086956521739,26.0,24.0,1.0
645,TO REVITALIZE,to revitalize,revitalize,to,VERB,,,,,0.7467532467532467,42,30,73,9,0.1097560975609756,0.5833333333333334,1.48,3.4,1.1461,1.0792,-14.918545056473306,2.24,2.03703703703704,4.67857142857143,4.38095238095238,4.34782608695652,25.0,25.0,1.0
646,TO BOYCOTT,to boycott,boycott,to,VERB,,,,,0.8,54,29,82,5,0.057471264367816,0.6506024096385542,1.2592592592592593,2.04,1.699,1.5185,-15.301614089577043,3.0,2.46428571428571,4.82142857142857,2.45454545454545,3.91304347826087,27.0,25.0,1.0
647,A MISOGYNIST,a misogynist,misogynist,a,NOUN,people,Other,,,0.8536585365853658,60,17,80,7,0.0804597701149425,0.7792207792207793,1.0,1.5454545454545454,0.9542,0.9542,-16.75433789756032,2.76,2.42857142857143,3.60714285714286,1.45454545454545,3.56521739130435,25.0,22.0,1.0
648,TO MICROWAVE,to microwave,microwave,to,VERB,,,,,0.8407643312101911,59,17,73,8,0.0987654320987654,0.7763157894736842,1.2307692307692308,1.36,2.301,2.2201,-16.431582261533347,3.92,3.67857142857143,5.0,3.0952380952381,2.60869565217391,26.0,25.0,1.0
649,SALMA HAYEK,salma hayek,salma hayek,,NOUN,famous people,Actors,,,0.9006622516556292,61,12,75,3,0.0384615384615384,0.8356164383561644,1.0,0.0,,,-17.727635431375763,4.88,4.46428571428571,4.32142857142857,3.9047619047619,3.95652173913043,22.0,22.0,1.0
650,A BABOON,a baboon,baboon,a,NOUN,living things,animal,mammal,,0.8231292517006803,51,21,70,5,0.0666666666666666,0.7083333333333334,1.2592592592592593,0.8,1.9445,1.8865,-16.19678609686154,4.6,4.78571428571429,4.78571428571429,3.27272727272727,3.65217391304348,27.0,25.0,1.0
651,YELLOWSTONE,yellowstone,yellowstone,,NOUN,earth formation,land,national park,famous,0.8702290076335878,51,11,63,6,0.0869565217391304,0.8225806451612904,1.3571428571428572,0.0833333333333333,,,-13.483535638348071,4.56,4.5,4.67857142857143,4.04545454545455,3.82608695652174,28.0,24.0,0.0
652,A VIOLIST,a violist,violist,a,NOUN,people,A&E,,,0.8064516129032258,56,21,69,9,0.1153846153846153,0.7272727272727273,1.0,0.6666666666666666,,,-19.08303410807977,4.2,4.10714285714286,3.5,3.81818181818182,2.82608695652174,22.0,21.0,1.0
653,CORINNE,corinne,corinne,,NOUN,common names,girl,,,0.8470588235294118,56,26,88,0,0.0,0.6829268292682927,1.368421052631579,0.0,,,-14.109069934346476,3.6,2.96428571428571,2.39285714285714,3.13636363636364,2.78260869565217,19.0,22.0,0.0
654,INAUDIBLE,inaudible,inaudible,,ADJ,,,,,0.7857142857142857,49,30,83,6,0.0674157303370786,0.620253164556962,1.2222222222222223,2.52,1.4771,1.3424,-14.162919383026551,2.72,1.71428571428571,4.67857142857143,2.40909090909091,1.65217391304348,27.0,25.0,0.0
655,HALF-AND-HALF,half-and-half,half-and-half,,NOUN,food,dairy,,,0.8901734104046243,67,16,87,3,0.0333333333333333,0.8072289156626506,2.037037037037037,0.8333333333333334,,,-15.444353630625768,3.72,3.35714285714286,4.85714285714286,3.36363636363636,2.17391304347826,27.0,24.0,1.0
656,WRATHFUL,wrathful,wrathful,,ADJ,,,,,0.7762237762237763,39,30,72,2,0.027027027027027,0.5652173913043478,1.2222222222222223,3.28,0.7782,0.7782,-14.876555695433233,2.0,2.42857142857143,4.64285714285714,1.33333333333333,4.04347826086957,27.0,25.0,0.0
657,A MAGPIE,a magpie,magpie,a,NOUN,living things,animal,bird,,0.8461538461538461,58,22,85,4,0.0449438202247191,0.725,1.2916666666666667,0.6190476190476191,1.3979,1.1139,-16.16340614503097,4.48,4.0,3.57142857142857,3.18181818181818,2.78260869565217,24.0,21.0,1.0
658,FROZEN YOGURT,frozen yogurt,frozen yogurt,,NOUN,food,dessert,,,0.9182389937106918,62,13,84,0,0.0,0.8266666666666667,1.1071428571428572,0.52,,,-15.846328807826604,4.48,4.71428571428571,4.92857142857143,4.04545454545455,2.95652173913043,28.0,25.0,1.0
659,WIRY,wiry,wiry,,ADJ,,,,,0.7986577181208053,45,27,74,3,0.0389610389610389,0.625,1.72,2.727272727272727,1.2788,1.2304,-13.662367817268835,2.64,2.71428571428571,4.25,2.86363636363636,3.30434782608696,25.0,22.0,0.0
660,A STALACTITE,a stalactite,stalactite,a,NOUN,earth formation,land,,,0.8287671232876712,46,24,75,1,0.0131578947368421,0.6571428571428571,1.0,0.4090909090909091,,,-18.055684882740064,4.32,4.42857142857143,3.39285714285714,3.22727272727273,2.82608695652174,22.0,22.0,1.0
661,QUEEN VICTORIA,queen victoria,queen victoria,,NOUN,famous people,"Politicians,history",,,0.8901734104046243,74,9,80,10,0.1111111111111111,0.891566265060241,1.2857142857142858,0.24,,,-13.72889671168894,4.72,4.5,4.32142857142857,3.38095238095238,3.21739130434783,28.0,25.0,1.0
662,REPUTABLE,reputable,reputable,,ADJ,,,,,0.7058823529411765,45,28,63,17,0.2125,0.6164383561643836,1.2692307692307692,3.24,1.6435,1.6232,-13.595373436277503,1.8,1.53571428571429,4.78571428571429,4.18181818181818,2.73913043478261,26.0,25.0,0.0
663,IOWA,iowa,iowa,,NOUN,geography,United States,state,,0.83125,53,23,80,4,0.0476190476190476,0.6973684210526315,1.0740740740740742,0.125,,,-11.93864887167414,4.79166666666667,3.85714285714286,4.71428571428571,3.18181818181818,2.13636363636364,27.0,24.0,0.0
664,GUY,guy,guy,,NOUN,common names,boy,,,0.9132947976878611,70,14,88,1,0.0112359550561797,0.8333333333333334,2.1153846153846154,4.0,,,-9.845334401852586,3.92,3.60714285714286,3.92857142857143,3.27272727272727,2.73913043478261,26.0,25.0,0.0
665,TO RANK,to rank,rank,to,VERB,,,,,0.7307692307692307,38,36,76,6,0.073170731707317,0.5135135135135135,2.1481481481481484,2.8,2.6375,2.5132,-13.909248687557463,2.6,1.64285714285714,4.89285714285714,3.27272727272727,2.73913043478261,27.0,25.0,1.0
666,TO INCH,to inch,inch,to,VERB,,,,,0.7,36,48,90,6,0.0625,0.4285714285714285,1.5185185185185186,2.333333333333333,2.8007,2.699,-15.863946651458376,2.76,2.71428571428571,4.35714285714286,3.13636363636364,2.1304347826087,27.0,24.0,1.0
667,TO STOOP,to stoop,stoop,to,VERB,,,,,0.75,51,27,72,14,0.1627906976744186,0.6538461538461539,1.9259259259259256,2.56,2.1004,2.0569,-15.366241003056908,3.68,3.21428571428571,4.75,2.27272727272727,2.22727272727273,27.0,25.0,1.0
668,A PASSION FRUIT,a passion fruit,passion fruit,a,NOUN,food,fruit,,,0.8940397350993378,56,13,79,3,0.0365853658536585,0.8115942028985508,1.1923076923076923,0.2083333333333333,,,-19.25173325045703,4.8,4.53571428571429,4.42857142857143,4.04545454545455,3.47826086956522,26.0,24.0,1.0
669,SWIMMING,swimming,swimming,,NOUN,sport,,,,0.8333333333333334,58,16,72,10,0.1219512195121951,0.7837837837837838,1.5925925925925926,0.96,3.0086,2.8062,-11.294615867359742,3.84,4.21428571428571,4.92857142857143,4.0,3.78260869565217,27.0,25.0,0.0
670,A NISSAN,a nissan,nissan,a,NOUN,vehicle,land,motorized,car,0.9280575539568344,57,9,72,1,0.0136986301369863,0.8636363636363636,1.148148148148148,0.16,,,-17.430111117033356,4.64,4.39285714285714,4.75,3.18181818181818,2.82608695652174,27.0,25.0,1.0
671,A CARVING FORK,a carving fork,carving fork,a,NOUN,household item,kitchen item,tableware,,0.8258064516129032,51,21,77,6,0.072289156626506,0.7083333333333334,1.037037037037037,0.7083333333333334,,,-20.11673072856476,4.6,4.35714285714286,4.55555555555556,3.09090909090909,2.52173913043478,27.0,24.0,1.0
672,TO SPLATTER,to splatter,splatter,to,VERB,,,,,0.7232704402515723,51,26,64,18,0.2195121951219512,0.6623376623376623,1.5555555555555556,2.72,1.6532,1.6232,-17.346567417997544,3.48,3.55555555555556,4.85714285714286,2.23809523809524,3.73913043478261,27.0,25.0,1.0
673,TO FILCH,to filch,filch,to,VERB,,,,,0.8536585365853658,60,19,80,5,0.0588235294117647,0.759493670886076,1.0952380952380951,2.8823529411764706,0.9031,0.6021,-17.583080424350175,3.04,2.14285714285714,2.85714285714286,2.27272727272727,3.52173913043478,21.0,17.0,1.0
674,TO WRING,to wring,wring,to,VERB,,,,,0.7088607594936709,36,39,76,7,0.0843373493975903,0.48,1.8148148148148149,2.24,1.7993,1.7404,-15.163525925425754,3.52,3.21428571428571,4.53571428571429,2.40909090909091,3.34782608695652,27.0,25.0,1.0
675,TO SAW,to saw,saw,to,VERB,,,,,0.8265895953757225,69,16,74,14,0.1590909090909091,0.8117647058823529,1.4615384615384617,2.16,4.3123,3.8075,-15.773379809188016,3.64,3.60714285714286,4.89285714285714,2.77272727272727,3.5,26.0,25.0,1.0
676,TO BOOM,to boom,boom,to,VERB,,,,,0.8341968911917098,62,29,99,3,0.0294117647058823,0.6813186813186813,1.7692307692307692,2.76,3.0465,2.7679,-16.28659195686388,3.0,2.0,4.22222222222222,2.90909090909091,4.56521739130435,26.0,25.0,1.0
677,A WARLOCK,a warlock,warlock,a,NOUN,mythical creatures,,,,0.8407643312101911,57,18,75,7,0.0853658536585365,0.76,1.1851851851851851,1.5416666666666667,2.2695,1.6435,-16.450802815207,3.64,3.82142857142857,4.35714285714286,2.90909090909091,4.47826086956522,27.0,24.0,1.0
678,WIRELESS,wireless,wireless,,ADJ,,,,,0.847457627118644,60,25,90,2,0.0217391304347826,0.7058823529411765,1.7407407407407407,1.32,2.1335,1.9345,-11.286048362272965,2.72,2.21428571428571,4.96428571428571,3.75,3.08695652173913,27.0,25.0,0.0
679,A SURFER,a surfer,surfer,a,NOUN,people,Sports,,,0.7979274611398963,67,26,87,13,0.13,0.7204301075268817,1.7037037037037035,0.96,1.9243,1.7482,-16.04736913183357,4.28,4.53571428571429,4.85714285714286,3.72727272727273,4.21739130434783,27.0,25.0,1.0
680,TO BLARE,to blare,blare,to,VERB,,,,,0.7409638554216867,41,38,82,5,0.057471264367816,0.5189873417721519,1.5925925925925926,2.88,1.3222,1.2304,-17.383591062183292,3.08,2.28571428571429,4.17857142857143,2.0,4.17391304347826,27.0,25.0,1.0
681,TO ATTIRE,to attire,attire,to,VERB,,,,,0.7297297297297297,37,32,71,8,0.1012658227848101,0.5362318840579711,1.2083333333333333,2.5217391304347827,1.8865,1.7993,-18.311065977954293,2.88,2.35714285714286,4.14285714285714,3.47619047619048,2.73913043478261,24.0,23.0,1.0
682,CURTIS,curtis,curtis,,NOUN,common names,boy,,,0.738255033557047,43,29,67,10,0.1298701298701298,0.5972222222222222,1.2962962962962965,0.0869565217391304,,,-12.236251236102762,3.72,3.25,3.28571428571429,3.04545454545455,2.60869565217391,27.0,23.0,0.0
683,A BATHROOM,a bathroom,bathroom,a,NOUN,building components,space,,,0.6984924623115578,49,47,90,13,0.1262135922330097,0.5104166666666666,1.2222222222222223,3.0,3.4978,3.2639,-13.937109758318377,4.68,4.78571428571429,5.0,3.04545454545455,2.17391304347826,27.0,25.0,1.0
684,LAURIE,laurie,laurie,,NOUN,common names,girl,,,0.8192771084337349,66,16,70,14,0.1666666666666666,0.8048780487804879,1.5,0.0,,,-12.57588516624275,3.8,2.96428571428571,3.46428571428571,3.27272727272727,2.8695652173913,26.0,24.0,0.0
685,TO EVACUATE,to evacuate,evacuate,to,VERB,,,,,0.7878787878787878,59,19,71,16,0.1839080459770115,0.7564102564102564,1.7407407407407407,2.76,2.4579,2.2718,-14.033788787151996,3.6,3.10714285714286,4.85714285714286,1.90909090909091,4.30434782608696,27.0,25.0,1.0
686,DISCREET,discreet,discreet,,ADJ,,,,,0.75,53,28,76,15,0.1648351648351648,0.654320987654321,1.4074074074074074,3.24,2.3181,2.2504,-12.792457025306092,1.8,1.78571428571429,4.78571428571429,3.18181818181818,2.47826086956522,27.0,25.0,0.0
687,A SLEEP DISORDER,a sleep disorder,sleep disorder,a,NOUN,diseases and conditions,psychiatric/brain,,,0.8323699421965318,55,25,89,4,0.043010752688172,0.6875,1.4444444444444444,1.12,,,-17.08267954225912,2.48,1.71428571428571,4.82142857142857,1.57142857142857,2.34782608695652,27.0,25.0,1.0
688,A SERGEANT,a sergeant,sergeant,a,NOUN,people,Military,,,0.8352941176470589,60,22,82,6,0.0681818181818181,0.7317073170731707,1.2222222222222223,0.52,3.5066,2.9025,-14.254254898305572,4.16666666666667,4.10714285714286,4.96428571428571,3.13636363636364,3.34782608695652,27.0,25.0,1.0
689,ROTAVIRUS,rotavirus,rotavirus,,NOUN,diseases and conditions,gastrointestinal,,,0.9014084507042254,54,14,74,0,0.0,0.7941176470588235,1.0476190476190477,0.25,,,-14.534409903752437,3.6,2.07142857142857,2.67857142857143,1.63636363636364,3.26086956521739,21.0,16.0,0.0
